split,stem,label_path,image_path
valid,gss1268_jpg.rf.470739ff731562615475cd9cac6a425b,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1268_jpg.rf.470739ff731562615475cd9cac6a425b.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1268_jpg.rf.470739ff731562615475cd9cac6a425b.jpg
valid,gss1297_jpg.rf.aeb3b8f78ed17239bd9404be95cae47c,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1297_jpg.rf.aeb3b8f78ed17239bd9404be95cae47c.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1297_jpg.rf.aeb3b8f78ed17239bd9404be95cae47c.jpg
valid,gss12_jpg.rf.732adf6921c7399b7074ae6f55fe2b97,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss12_jpg.rf.732adf6921c7399b7074ae6f55fe2b97.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss12_jpg.rf.732adf6921c7399b7074ae6f55fe2b97.jpg
valid,gss1306_jpg.rf.2567c3fbfcc2954661124e5a0d121bde,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1306_jpg.rf.2567c3fbfcc2954661124e5a0d121bde.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1306_jpg.rf.2567c3fbfcc2954661124e5a0d121bde.jpg
valid,gss1308_jpg.rf.ed68a922da432576f0c8787759ccdac4,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1308_jpg.rf.ed68a922da432576f0c8787759ccdac4.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1308_jpg.rf.ed68a922da432576f0c8787759ccdac4.jpg
valid,gss1309_jpg.rf.31229bd67b9ceaa047a02274b340eddb,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1309_jpg.rf.31229bd67b9ceaa047a02274b340eddb.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1309_jpg.rf.31229bd67b9ceaa047a02274b340eddb.jpg
valid,gss130_jpg.rf.87e6191ca0d6c315c3cf6541af48a429,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss130_jpg.rf.87e6191ca0d6c315c3cf6541af48a429.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss130_jpg.rf.87e6191ca0d6c315c3cf6541af48a429.jpg
valid,gss1314_jpg.rf.2d9d1785ea09d50ddfafca074b0794f5,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1314_jpg.rf.2d9d1785ea09d50ddfafca074b0794f5.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1314_jpg.rf.2d9d1785ea09d50ddfafca074b0794f5.jpg
valid,gss1317_jpg.rf.f221d1d197c9bcef753acbdedfa7c736,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1317_jpg.rf.f221d1d197c9bcef753acbdedfa7c736.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1317_jpg.rf.f221d1d197c9bcef753acbdedfa7c736.jpg
valid,gss1323_jpg.rf.c18bc5cd4639d9febd32f4395b1aa831,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1323_jpg.rf.c18bc5cd4639d9febd32f4395b1aa831.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1323_jpg.rf.c18bc5cd4639d9febd32f4395b1aa831.jpg
valid,gss132_jpg.rf.22d4d66923d83ee6611d384ee819991c,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss132_jpg.rf.22d4d66923d83ee6611d384ee819991c.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss132_jpg.rf.22d4d66923d83ee6611d384ee819991c.jpg
valid,gss1331_jpg.rf.625297e8e7434c197e3ac97c5bd39e62,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1331_jpg.rf.625297e8e7434c197e3ac97c5bd39e62.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1331_jpg.rf.625297e8e7434c197e3ac97c5bd39e62.jpg
valid,gss1339_jpg.rf.4ce807d7400adc80b174942048faf624,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1339_jpg.rf.4ce807d7400adc80b174942048faf624.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1339_jpg.rf.4ce807d7400adc80b174942048faf624.jpg
valid,gss1340_jpg.rf.14b9d28b133189568bf93679d378d4e1,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1340_jpg.rf.14b9d28b133189568bf93679d378d4e1.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1340_jpg.rf.14b9d28b133189568bf93679d378d4e1.jpg
valid,gss1348_jpg.rf.086c0491828a3d5e0166d863ebe4ca1b,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1348_jpg.rf.086c0491828a3d5e0166d863ebe4ca1b.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1348_jpg.rf.086c0491828a3d5e0166d863ebe4ca1b.jpg
valid,gss134_jpg.rf.5f07c1893cd7d6a4d8988c7184e15846,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss134_jpg.rf.5f07c1893cd7d6a4d8988c7184e15846.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss134_jpg.rf.5f07c1893cd7d6a4d8988c7184e15846.jpg
valid,gss1352_jpg.rf.668b99afc13da7e1d70525b1d38fd684,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1352_jpg.rf.668b99afc13da7e1d70525b1d38fd684.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1352_jpg.rf.668b99afc13da7e1d70525b1d38fd684.jpg
valid,gss1355_jpg.rf.9d9bf90343c46baebb8dc49595e278d8,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1355_jpg.rf.9d9bf90343c46baebb8dc49595e278d8.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1355_jpg.rf.9d9bf90343c46baebb8dc49595e278d8.jpg
valid,gss1356_jpg.rf.8a1a8e5798d6d1dd1cbb9ee8230fe3a3,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1356_jpg.rf.8a1a8e5798d6d1dd1cbb9ee8230fe3a3.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1356_jpg.rf.8a1a8e5798d6d1dd1cbb9ee8230fe3a3.jpg
valid,gss1357_jpg.rf.f616aa166f1ca22f6d02f0e3e747848c,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1357_jpg.rf.f616aa166f1ca22f6d02f0e3e747848c.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1357_jpg.rf.f616aa166f1ca22f6d02f0e3e747848c.jpg
valid,gss1369_jpg.rf.57c9a847eef2a6568172895b5989b636,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1369_jpg.rf.57c9a847eef2a6568172895b5989b636.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1369_jpg.rf.57c9a847eef2a6568172895b5989b636.jpg
valid,gss1370_jpg.rf.19d6958716315a6387ff8f359ce4ab98,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1370_jpg.rf.19d6958716315a6387ff8f359ce4ab98.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1370_jpg.rf.19d6958716315a6387ff8f359ce4ab98.jpg
valid,gss1376_jpg.rf.53845f73db6963ace15c81288e972ff5,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1376_jpg.rf.53845f73db6963ace15c81288e972ff5.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1376_jpg.rf.53845f73db6963ace15c81288e972ff5.jpg
valid,gss1378_jpg.rf.a37b463a79f59328ef31cf76978c82d7,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1378_jpg.rf.a37b463a79f59328ef31cf76978c82d7.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1378_jpg.rf.a37b463a79f59328ef31cf76978c82d7.jpg
valid,gss1385_jpg.rf.90d502352d6a9b141070bae0f15de3ee,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1385_jpg.rf.90d502352d6a9b141070bae0f15de3ee.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1385_jpg.rf.90d502352d6a9b141070bae0f15de3ee.jpg
valid,gss1386_jpg.rf.8735ab9af95becd63ab5330f3a4745a6,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1386_jpg.rf.8735ab9af95becd63ab5330f3a4745a6.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1386_jpg.rf.8735ab9af95becd63ab5330f3a4745a6.jpg
valid,gss1394_jpg.rf.b1d5b6dfa2976afd2057a8cb4a953a1c,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1394_jpg.rf.b1d5b6dfa2976afd2057a8cb4a953a1c.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1394_jpg.rf.b1d5b6dfa2976afd2057a8cb4a953a1c.jpg
valid,gss139_jpg.rf.98a905070e2dd245267ea432f924b44b,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss139_jpg.rf.98a905070e2dd245267ea432f924b44b.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss139_jpg.rf.98a905070e2dd245267ea432f924b44b.jpg
valid,gss1412_jpg.rf.cc25a4c347919b08602ceeafba1ca3ab,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1412_jpg.rf.cc25a4c347919b08602ceeafba1ca3ab.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1412_jpg.rf.cc25a4c347919b08602ceeafba1ca3ab.jpg
valid,gss1415_jpg.rf.252269d901fac27bf1ee4507c3109a5f,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1415_jpg.rf.252269d901fac27bf1ee4507c3109a5f.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1415_jpg.rf.252269d901fac27bf1ee4507c3109a5f.jpg
valid,gss1422_jpg.rf.aa49ab530bd5f7b278ee66161401d171,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1422_jpg.rf.aa49ab530bd5f7b278ee66161401d171.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1422_jpg.rf.aa49ab530bd5f7b278ee66161401d171.jpg
valid,gss1423_jpg.rf.154f1a5c36e79c5bca603dc18292ab45,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1423_jpg.rf.154f1a5c36e79c5bca603dc18292ab45.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1423_jpg.rf.154f1a5c36e79c5bca603dc18292ab45.jpg
valid,gss1429_jpg.rf.198c7126426baddbd59d000ab36d2b43,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1429_jpg.rf.198c7126426baddbd59d000ab36d2b43.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1429_jpg.rf.198c7126426baddbd59d000ab36d2b43.jpg
valid,gss1432_jpg.rf.340eef472bbc6033a1a6163845f4ba44,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1432_jpg.rf.340eef472bbc6033a1a6163845f4ba44.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1432_jpg.rf.340eef472bbc6033a1a6163845f4ba44.jpg
valid,gss1434_jpg.rf.fd234f01a82c28a1b34b82f11c3ec398,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1434_jpg.rf.fd234f01a82c28a1b34b82f11c3ec398.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1434_jpg.rf.fd234f01a82c28a1b34b82f11c3ec398.jpg
valid,gss1437_jpg.rf.9ec567b7ba9a83a8815a0a12dd034e4f,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1437_jpg.rf.9ec567b7ba9a83a8815a0a12dd034e4f.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1437_jpg.rf.9ec567b7ba9a83a8815a0a12dd034e4f.jpg
valid,gss1440_jpg.rf.6103b002ecd86831c93e81b86fb7d4a3,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1440_jpg.rf.6103b002ecd86831c93e81b86fb7d4a3.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1440_jpg.rf.6103b002ecd86831c93e81b86fb7d4a3.jpg
valid,gss1444_jpg.rf.c98722a9b6906365f312482a69a2e0e0,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1444_jpg.rf.c98722a9b6906365f312482a69a2e0e0.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1444_jpg.rf.c98722a9b6906365f312482a69a2e0e0.jpg
valid,gss1447_jpg.rf.ca6def8ce500366416b22815fa630345,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1447_jpg.rf.ca6def8ce500366416b22815fa630345.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1447_jpg.rf.ca6def8ce500366416b22815fa630345.jpg
valid,gss1449_jpg.rf.1cd29e3b9135fb76f3080606ac409bdc,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1449_jpg.rf.1cd29e3b9135fb76f3080606ac409bdc.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1449_jpg.rf.1cd29e3b9135fb76f3080606ac409bdc.jpg
valid,gss1450_jpg.rf.ba91b6ef32d928c0bd9866775ffb5c7b,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1450_jpg.rf.ba91b6ef32d928c0bd9866775ffb5c7b.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1450_jpg.rf.ba91b6ef32d928c0bd9866775ffb5c7b.jpg
valid,gss1455_jpg.rf.f617d13260bc22da306637511c8aab80,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1455_jpg.rf.f617d13260bc22da306637511c8aab80.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1455_jpg.rf.f617d13260bc22da306637511c8aab80.jpg
valid,gss1457_jpg.rf.4fa04bcc93a38ed51071e4aae45e63ea,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1457_jpg.rf.4fa04bcc93a38ed51071e4aae45e63ea.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1457_jpg.rf.4fa04bcc93a38ed51071e4aae45e63ea.jpg
valid,gss1468_jpg.rf.bda530b164ec40d2ce961ebaed459208,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1468_jpg.rf.bda530b164ec40d2ce961ebaed459208.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1468_jpg.rf.bda530b164ec40d2ce961ebaed459208.jpg
valid,gss1469_jpg.rf.10e27765066095084f42924e8a247792,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1469_jpg.rf.10e27765066095084f42924e8a247792.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1469_jpg.rf.10e27765066095084f42924e8a247792.jpg
valid,gss146_jpg.rf.548908b7724ea76f60385feec5ee4460,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss146_jpg.rf.548908b7724ea76f60385feec5ee4460.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss146_jpg.rf.548908b7724ea76f60385feec5ee4460.jpg
valid,gss1473_jpg.rf.5de4314539c1810369b2632902a1f6ed,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1473_jpg.rf.5de4314539c1810369b2632902a1f6ed.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1473_jpg.rf.5de4314539c1810369b2632902a1f6ed.jpg
valid,gss1474_jpg.rf.40cbd2e026d034c13d685b124d3f2bdf,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1474_jpg.rf.40cbd2e026d034c13d685b124d3f2bdf.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1474_jpg.rf.40cbd2e026d034c13d685b124d3f2bdf.jpg
valid,gss1476_jpg.rf.e86742ac9f29c7db8b66773712df2962,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1476_jpg.rf.e86742ac9f29c7db8b66773712df2962.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1476_jpg.rf.e86742ac9f29c7db8b66773712df2962.jpg
valid,gss1486_jpg.rf.f5d18948e21882e8d36641769fc4c5b2,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1486_jpg.rf.f5d18948e21882e8d36641769fc4c5b2.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1486_jpg.rf.f5d18948e21882e8d36641769fc4c5b2.jpg
valid,gss1490_jpg.rf.71d4dffa83b379366440d99a0e3d3dc9,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1490_jpg.rf.71d4dffa83b379366440d99a0e3d3dc9.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1490_jpg.rf.71d4dffa83b379366440d99a0e3d3dc9.jpg
valid,gss1493_jpg.rf.200954251d5ddfca5566f64d5fe631f6,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1493_jpg.rf.200954251d5ddfca5566f64d5fe631f6.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1493_jpg.rf.200954251d5ddfca5566f64d5fe631f6.jpg
valid,gss1497_jpg.rf.14367eb28cf34ac12de263aff6d324e5,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1497_jpg.rf.14367eb28cf34ac12de263aff6d324e5.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1497_jpg.rf.14367eb28cf34ac12de263aff6d324e5.jpg
valid,gss1499_jpg.rf.34aa9a8f02d1c81d14d18042b52a343e,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1499_jpg.rf.34aa9a8f02d1c81d14d18042b52a343e.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1499_jpg.rf.34aa9a8f02d1c81d14d18042b52a343e.jpg
valid,gss14_jpg.rf.92eac21fbcd451f4757c47bc87f3e9b5,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss14_jpg.rf.92eac21fbcd451f4757c47bc87f3e9b5.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss14_jpg.rf.92eac21fbcd451f4757c47bc87f3e9b5.jpg
valid,gss1504_jpg.rf.d6a6926232c30c46b8934fd431067b38,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1504_jpg.rf.d6a6926232c30c46b8934fd431067b38.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1504_jpg.rf.d6a6926232c30c46b8934fd431067b38.jpg
valid,gss1506_jpg.rf.7a240276cff8692c1c6d16835a1cbd9f,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1506_jpg.rf.7a240276cff8692c1c6d16835a1cbd9f.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1506_jpg.rf.7a240276cff8692c1c6d16835a1cbd9f.jpg
valid,gss1508_jpg.rf.b5f75a5966fb9f830833595a6429854a,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1508_jpg.rf.b5f75a5966fb9f830833595a6429854a.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1508_jpg.rf.b5f75a5966fb9f830833595a6429854a.jpg
valid,gss150_jpg.rf.a45f538bf8ff32c386a037e02c46b2a3,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss150_jpg.rf.a45f538bf8ff32c386a037e02c46b2a3.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss150_jpg.rf.a45f538bf8ff32c386a037e02c46b2a3.jpg
valid,gss1513_jpg.rf.89fbd6d76e88ba71833c30475c5f54ea,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1513_jpg.rf.89fbd6d76e88ba71833c30475c5f54ea.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1513_jpg.rf.89fbd6d76e88ba71833c30475c5f54ea.jpg
valid,gss1516_jpg.rf.0cc279bc40bdc2eeb79b4715453ce453,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1516_jpg.rf.0cc279bc40bdc2eeb79b4715453ce453.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1516_jpg.rf.0cc279bc40bdc2eeb79b4715453ce453.jpg
valid,gss1518_jpg.rf.19a7b9ac2ee8f8a284ad210c2b89c0d2,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1518_jpg.rf.19a7b9ac2ee8f8a284ad210c2b89c0d2.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1518_jpg.rf.19a7b9ac2ee8f8a284ad210c2b89c0d2.jpg
valid,gss1520_jpg.rf.6a0c313d164d791f50da3163548dce02,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1520_jpg.rf.6a0c313d164d791f50da3163548dce02.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1520_jpg.rf.6a0c313d164d791f50da3163548dce02.jpg
valid,gss1524_jpg.rf.901dedeb9a95a1c86cf605d2f1ea52ed,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1524_jpg.rf.901dedeb9a95a1c86cf605d2f1ea52ed.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1524_jpg.rf.901dedeb9a95a1c86cf605d2f1ea52ed.jpg
valid,gss1525_jpg.rf.857559828a626e466e018a3d2d64eb9e,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1525_jpg.rf.857559828a626e466e018a3d2d64eb9e.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1525_jpg.rf.857559828a626e466e018a3d2d64eb9e.jpg
valid,gss152_jpg.rf.c2c26d912383267e50e8f2f579ca7583,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss152_jpg.rf.c2c26d912383267e50e8f2f579ca7583.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss152_jpg.rf.c2c26d912383267e50e8f2f579ca7583.jpg
valid,gss1531_jpg.rf.8495f89f255c83a2e278ac8d88859580,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1531_jpg.rf.8495f89f255c83a2e278ac8d88859580.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1531_jpg.rf.8495f89f255c83a2e278ac8d88859580.jpg
valid,gss1533_jpg.rf.c438e31a57b1456bf389b37fb2a0ed95,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1533_jpg.rf.c438e31a57b1456bf389b37fb2a0ed95.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1533_jpg.rf.c438e31a57b1456bf389b37fb2a0ed95.jpg
valid,gss1535_jpg.rf.3a84070dc44794fca66e43457ffab9df,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1535_jpg.rf.3a84070dc44794fca66e43457ffab9df.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1535_jpg.rf.3a84070dc44794fca66e43457ffab9df.jpg
valid,gss1536_jpg.rf.390d33266595fd61ff95758a645a8864,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1536_jpg.rf.390d33266595fd61ff95758a645a8864.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1536_jpg.rf.390d33266595fd61ff95758a645a8864.jpg
valid,gss1537_jpg.rf.f07eeb1ed14b615eedadc9194f7b34a6,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1537_jpg.rf.f07eeb1ed14b615eedadc9194f7b34a6.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1537_jpg.rf.f07eeb1ed14b615eedadc9194f7b34a6.jpg
valid,gss153_jpg.rf.eb9dd7d201bbf57fe96b23d5475c9624,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss153_jpg.rf.eb9dd7d201bbf57fe96b23d5475c9624.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss153_jpg.rf.eb9dd7d201bbf57fe96b23d5475c9624.jpg
valid,gss1540_jpg.rf.b38b65cddb68dad69233c928cee0e4d4,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1540_jpg.rf.b38b65cddb68dad69233c928cee0e4d4.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1540_jpg.rf.b38b65cddb68dad69233c928cee0e4d4.jpg
valid,gss1541_jpg.rf.e5d46c7c7547214d2f3be5986eead5db,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1541_jpg.rf.e5d46c7c7547214d2f3be5986eead5db.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1541_jpg.rf.e5d46c7c7547214d2f3be5986eead5db.jpg
valid,gss1547_jpg.rf.9f2b2a36815ad19f5a806e7a24e9e25a,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1547_jpg.rf.9f2b2a36815ad19f5a806e7a24e9e25a.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1547_jpg.rf.9f2b2a36815ad19f5a806e7a24e9e25a.jpg
valid,gss1549_jpg.rf.ba60ad0675ba6276d9a07a1dd19a23b6,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1549_jpg.rf.ba60ad0675ba6276d9a07a1dd19a23b6.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1549_jpg.rf.ba60ad0675ba6276d9a07a1dd19a23b6.jpg
valid,gss1555_jpg.rf.36da409f16d705963c07b9ceb1ca4d10,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1555_jpg.rf.36da409f16d705963c07b9ceb1ca4d10.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1555_jpg.rf.36da409f16d705963c07b9ceb1ca4d10.jpg
valid,gss1562_jpg.rf.59c72fe123d14ccd4475d31a54fec8c5,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1562_jpg.rf.59c72fe123d14ccd4475d31a54fec8c5.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1562_jpg.rf.59c72fe123d14ccd4475d31a54fec8c5.jpg
valid,gss1570_jpg.rf.53a1520bfc6c432df0c9821e8c1d257b,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1570_jpg.rf.53a1520bfc6c432df0c9821e8c1d257b.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1570_jpg.rf.53a1520bfc6c432df0c9821e8c1d257b.jpg
valid,gss1578_jpg.rf.6c16b54afb507e86b45cd64e625655f3,C:\Machine Learning\projet\projet-machine-learning\dataset\labels\valid\gss1578_jpg.rf.6c16b54afb507e86b45cd64e625655f3.txt,C:\Machine Learning\projet\projet-machine-learning\dataset\images\valid\gss1578_jpg.rf.6c16b54afb507e86b45cd64e625655f3.jpg
